"id","name","parent"
"31532400-8","Douilles de lampes","31532000-4"
"31532500-9","Interrupteurs de lampes","31532000-4"
"31532510-2","Interrupteurs de lampes fluorescentes","31532500-9"
"31532600-0","Bobines de réactance de lampes","31532000-4"
"31532610-3","Bobines de réactance de lampes fluorescentes","31532600-0"
"31532700-1","Écran protecteur de lampe","31532000-4"
"31532800-2","Bras de lampe","31532000-4"
"31532900-3","Lampes fluorescentes","31532000-4"
"31532910-6","Tubes fluorescents","31532900-3"
"31532920-9","Ampoules et lampes fluorescentes","31532900-3"
"31600000-2","Matériel électrique","31000000-6"
"31610000-5","Matériel électrique pour moteurs et véhicules","31600000-2"
"31611000-2","Jeux de câblage","31610000-5"
"31612000-9","Câblage électrique préassemblé pour moteurs","31610000-5"
"31612200-1","Moteurs de démarrage","31612000-9"
"31612300-2","Matériel électrique de signalisation pour moteurs","31612000-9"
"31612310-5","Clignotants","31612300-2"
"31620000-8","Appareils de signalisation acoustique ou optique","31600000-2"
"31625000-3","Avertisseurs d'effraction et d'incendie","31620000-8"
"31625100-4","Systèmes de détection d'incendie","31625000-3"
"31625200-5","Systèmes d'alarme incendie","31625000-3"
"31625300-6","Systèmes avertisseurs d'effraction","31625000-3"
"31630000-1","Aimants","31600000-2"
"31640000-4","Machines et appareils à usage spécifique","31600000-2"
"31642000-8","Appareils de détection électronique","31640000-4"
"31642100-9","Détecteurs de tubes métalliques","31642000-8"
"31642200-0","Détecteurs de mines","31642000-8"
"31642300-1","Détecteurs de matières plastiques","31642000-8"
"31642400-2","Détecteurs d'objets non métalliques","31642000-8"
"31642500-3","Détecteurs de bois","31642000-8"
"31643000-5","Accélérateurs de particules","31640000-4"
"31643100-6","Accélérateurs linéaires","31643000-5"
"31644000-2","Enregistreurs de données divers","31640000-4"
"31645000-9","Billards électriques","31640000-4"
"31650000-7","Pièces isolantes","31600000-2"
"31651000-4","Ruban isolant","31650000-7"
"31660000-0","Électrodes au carbone","31600000-2"
"31670000-3","Pièces électriques de machines ou d'appareils","31600000-2"
"31671000-0","Enveloppes de verre et tubes cathodiques","31670000-3"
"31671100-1","Enveloppes en verre","31671000-0"
"31671200-2","Tubes cathodiques","31671000-0"
"31680000-6","Fournitures et accessoires électriques","31600000-2"
"31681000-3","Accessoires électriques","31680000-6"
"31681100-4","Contacts électriques","31681000-3"
"31681200-5","Pompes électriques","31681000-3"
"31681300-6","Circuits électriques","31681000-3"
"31681400-7","Composants électriques","31681000-3"
"31681410-0","Matériels électriques","31681400-7"
"31681500-8","Rechargeurs","31681000-3"
"31682000-0","Approvisionnement en électricité","31680000-6"
"31682100-1","Coffres électriques","31682000-0"
"31682110-4","Couvercles de coffret de branchement","31682100-1"
"31682200-2","Tableaux d'instruments","31682000-0"
"31682210-5","Instruments et équipement de commande et de contrôle","31682200-2"
"31682220-8","Tables de mixage","31682200-2"
"31682230-1","Panneaux à écran graphique","31682200-2"
"31682300-3","Équipement moyenne tension","31682000-0"
"31682310-6","Panneaux moyenne tension","31682300-3"
"31682400-4","Équipement électrique aérien","31682000-0"
"31682410-7","Supports de câbles aériens","31682400-4"
"31682500-5","Équipement électrique de secours","31682000-0"
"31682510-8","Systèmes électriques de secours","31682500-5"
"31682520-1","Systèmes d'arrêt d'urgence","31682500-5"
"31682530-4","Alimentation électrique de secours","31682500-5"
"31682540-7","Équipement de sous-station","31682500-5"
"31700000-3","Fournitures électroniques, électromécaniques et électrotechniques","31000000-6"
"31710000-6","Équipement électronique","31700000-3"
"31711000-3","Fournitures électroniques","31710000-6"
"31711100-4","Composants électroniques","31711000-3"
"31711110-7","Émetteurs-récepteurs","31711100-4"
"31711120-0","Transducteurs","31711100-4"
"31711130-3","Résistances","31711100-4"
"31711131-0","Résistances électriques","31711130-3"
"31711140-6","Électrodes","31711100-4"
"31711150-9","Condensateurs électriques","31711100-4"
"31711151-6","Condensateurs fixes","31711150-9"
"31711152-3","Condensateurs variables ou réglables","31711150-9"
"31711154-0","Batteries de condensateurs","31711150-9"
"31711155-7","Réseaux de condensateurs","31711150-9"
"31711200-5","Tableaux indicateurs électroniques","31711000-3"
"31711300-6","Systèmes électroniques d'enregistrement des temps","31711000-3"
"31711310-9","Pointeuse","31711300-6"
"31711400-7","Valves et tubes","31711000-3"
"31711410-0","Tubes cathodiques pour récepteurs de télévision","31711400-7"
"31711411-7","Tubes pour caméras de télévision","31711410-0"
"31711420-3","Tubes et équipement pour hyperfréquences","31711400-7"
"31711421-0","Magnétrons","31711420-3"
"31711422-7","Équipement à hyperfréquences","31711420-3"
"31711423-4","Équipement hertzien","31711420-3"
"31711424-1","Klystrons","31711420-3"
"31711430-6","Tubes électroniques","31711400-7"
"31711440-9","Tubes de récepteur ou d'amplificateur","31711400-7"
"31711500-8","Pièces pour assemblages électroniques","31711000-3"
"31711510-1","Pièces pour condensateurs électriques","31711500-8"
"31711520-4","Pièces pour résistances électriques, rhéostats et potentiomètres","31711500-8"
"31711530-7","Pièces pour valves et tubes électroniques","31711500-8"
"31712000-0","Machines et appareils microélectroniques et microsystèmes","31710000-6"
"31712100-1","Machines et appareils microélectroniques","31712000-0"
"31712110-4","Circuits intégrés et microassemblages électroniques","31712100-1"
"31712111-1","Cartes téléphoniques","31712110-4"
"31712112-8","Cartes SIM","31712110-4"
"31712113-5","Cartes à circuits intégrés","31712110-4"
"31712114-2","Circuits intégrés électroniques","31712110-4"
"31712115-9","Microassemblages","31712110-4"
"31712116-6","Microprocesseurs","31712110-4"
"31712117-3","Boîtiers de circuits intégrés","31712110-4"
"31712118-0","Supports ou montures de circuits intégrés","31712110-4"
"31712119-7","Capots de circuits intégrés","31712110-4"
"31712200-2","Microsystèmes","31712000-0"
"31712300-3","Circuits imprimés","31712000-0"
"31712310-6","Cartes de circuits imprimés garnies","31712300-3"
"31712320-9","Cartes de circuits imprimés non garnies","31712300-3"
"31712330-2","Semi-conducteurs","31712300-3"
"31712331-9","Cellules photovoltaïques","31712330-2"
"31712332-6","Thyristors","31712330-2"
"31712333-3","Diacs","31712330-2"
"31712334-0","Triacs","31712330-2"
"31712335-7","Coupleurs optiques","31712330-2"
"31712336-4","Oscillateurs à quartz","31712330-2"
"31712340-5","Diodes","31712300-3"
"31712341-2","Diodes électroluminescentes","31712340-5"
"31712342-9","Diodes micro-ondes ou diodes à petits signaux","31712340-5"
"31712343-6","Diodes Zener","31712340-5"
"31712344-3","Diodes Schottky","31712340-5"
"31712345-0","Diodes tunnel","31712340-5"
"31712346-7","Diodes photosensibles","31712340-5"
"31712347-4","Diodes de puissance ou diodes solaires","31712340-5"
"31712348-1","Diodes laser","31712340-5"
"31712349-8","Diodes à radiofréquence (RF)","31712340-5"
"31712350-8","Transistors","31712300-3"
"31712351-5","Transistors photosensibles","31712350-8"
"31712352-2","Transistors à effet de champ (FET)","31712350-8"
"31712353-9","Transistors à effet de champ à oxdes métalliques (MOSFET)","31712350-8"
"31712354-6","Puces à transistor","31712350-8"
"31712355-3","Transistors bipolaires darlington ou transistors à radiofréquence (RF)","31712350-8"
"31712356-0","Transistors unijonction","31712350-8"
"31712357-7","Transistors bipolaires à grille isolée (IGBT)","31712350-8"
"31712358-4","Transistors à effet de champ à jonction (JFET)","31712350-8"
"31712359-1","Transistors bipolaires à jonction (BJT)","31712350-8"
"31712360-1","Cristaux piézoélectriques montés","31712300-3"
"31720000-9","Équipement électromécanique","31700000-3"
"31730000-2","Équipement électrotechnique","31700000-3"
"31731000-9","Fournitures électrotechniques","31730000-2"
"31731100-0","Modules","31731000-9"
"32000000-3","Équipements et appareils de radio, de télévision, de communication, de télécommunication et équipements connexes","30000000-9"
"32200000-5","Appareils émetteurs de radiotéléphonie, de radiotélégraphie, de radiodiffusion et de télévision","32000000-3"
"32210000-8","Matériel de radiodiffusion et de télévision","32200000-5"
"32211000-5","Matériel de production pour radiodiffusion et télévision","32210000-8"
"32220000-1","Appareils émetteurs de télévision sans appareils récepteurs","32200000-5"
"32221000-8","Radiobalises","32220000-1"
"32222000-5","Appareils de codage de signaux vidéo","32220000-1"
"32223000-2","Appareils de transmission vidéo","32220000-1"
"32224000-9","Appareils émetteurs de télévision","32220000-1"
"32230000-4","Appareils émetteurs de radio avec appareils récepteurs","32200000-5"
"32231000-1","Appareils de télévision en circuit fermé","32230000-4"
"32232000-8","Matériel de visioconférence","32230000-4"
"32233000-5","Postes d'amplification de fréquences radio","32230000-4"
"32234000-2","Caméras de télévision en circuit fermé","32230000-4"
"32235000-9","Système de surveillance en circuit fermé","32230000-4"
"32236000-6","Radiotéléphones","32230000-4"
"32237000-3","Talkies-walkies","32230000-4"
"32240000-7","Caméras de télévision","32200000-5"
"32250000-0","Téléphones mobiles","32200000-5"
"32251000-7","Téléphones de voiture","32250000-0"
"32251100-8","Ensembles mains-libres","32251000-7"
"32252000-4","Téléphones GSM","32250000-0"
"32252100-5","Téléphones mobiles mains-libres","32252000-4"
"32252110-8","Téléphones mobiles mains-libres (sans fil)","32252100-5"
"32260000-3","Matériel de transmission de données","32200000-5"
"32270000-6","Appareils de transmission numérique","32200000-5"
"32300000-6","Récepteurs de télévision et de radio et appareils d'enregistrement ou de reproduction du son ou de l'image","32000000-3"
"32310000-9","Récepteurs de radiodiffusion","32300000-6"
"32320000-2","Matériel de télévision et matériel audiovisuel","32300000-6"
"32321000-9","Matériel de projection télévisée","32320000-2"
"32321100-0","Appareils pour films et vidéo","32321000-9"
"32321200-1","Équipement audiovisuel","32321000-9"
"32321300-2","Matériel audiovisuel","32321000-9"
"32322000-6","Équipement multimédia","32320000-2"
"32323000-3","Moniteurs vidéo","32320000-2"
"32323100-4","Moniteurs vidéo couleur","32323000-3"
"32323200-5","Moniteurs vidéo monochrome","32323000-3"
"32323300-6","Matériel vidéo","32323000-3"
"32323400-7","Matériel de reproduction vidéo","32323000-3"
"32323500-8","Système de surveillance vidéo","32323000-3"
"32324000-0","Récepteurs de télévision","32320000-2"
"32324100-1","Récepteurs de télévision couleur","32324000-0"
"32324200-2","Récepteurs de télévision monochrome","32324000-0"
"32324300-3","Matériel de télévision","32324000-0"
"32324310-6","Antennes satellitaires","32324300-3"
"32324400-4","Antennes de télévision","32324000-0"
"32324500-5","Syntoniseurs vidéo","32324000-0"
"32324600-6","Décodeurs de télévision numérique","32324000-0"
"32330000-5","Appareils d'enregistrement et de reproduction audio et vidéo","32300000-6"
"32331000-2","Plateaux pour phonographes","32330000-5"
"32331100-3","Tourne-disques","32331000-2"
"32331200-4","Lecteurs de cassettes","32331000-2"
"32331300-5","Appareils de reproduction audio","32331000-2"
"32331500-7","Enregistreurs","32331000-2"
"32331600-8","Lecteur MP3","32331000-2"
"32332000-9","Enregistreurs à bande magnétique","32330000-5"
"32332100-0","Dictaphones","32332000-9"
"32332200-1","Répondeurs téléphoniques","32332000-9"
"32332300-2","Enregistreurs de son","32332000-9"
"32333000-6","Appareils d'enregistrement ou de reproduction vidéo","32330000-5"
"32333100-7","Magnétoscopes","32333000-6"
"32333200-8","Caméscopes","32333000-6"
"32333300-9","Appareils de reproduction vidéophonique","32333000-6"
"32333400-0","Lecteurs vidéo","32333000-6"
"32340000-8","Micros et haut-parleurs","32300000-6"
"32341000-5","Micros","32340000-8"
"32342000-2","Haut-parleurs","32340000-8"
"32342100-3","Casques d'écoute","32342000-2"
"32342200-4","Écouteurs","32342000-2"
"32342300-5","Microphones et haut-parleurs","32342000-2"
"32342400-6","Dispositifs acoustiques","32342000-2"
"32342410-9","Matériel de sonorisation","32342400-6"
"32342411-6","Mini-haut-parleurs","32342410-9"
"32342412-3","Enceintes","32342410-9"
"32342420-2","Tables de mixage en studio","32342400-6"
"32342430-5","Système de compression de la parole","32342400-6"
"32342440-8","Système de messagerie vocale","32342400-6"
"32342450-1","Enregistreurs de voix","32342400-6"
"32343000-9","Amplificateurs","32340000-8"
"32343100-0","Amplificateurs d'audiofréquences","32343000-9"
"32343200-1","Mégaphones","32343000-9"
"32344000-6","Appareils récepteurs de radiotéléphonie ou de radiotélégraphie","32340000-8"
"32344100-7","Récepteurs portables d'appel et de radiomessagerie","32344000-6"
"32344110-0","Système d'enregistrement de voix","32344100-7"
"32344200-8","Récepteurs radio","32344000-6"
"32344210-1","Matériel radio","32344200-8"
"32344220-4","Récepteurs de radiomessagerie","32344200-8"
"32344230-7","Stations radio","32344200-8"
"32344240-0","Relais hertzien","32344200-8"
"32344250-3","Installations radio","32344200-8"
"32344260-6","Équipement radio et de multiplexage","32344200-8"
"32344270-9","Système de commande radio et téléphonique","32344200-8"
"32344280-2","Radios portables","32344200-8"
"32350000-1","Pièces pour matériel audio et vidéo","32300000-6"
"32351000-8","Accessoires pour matériel audio et vidéo","32350000-1"
"32351100-9","Matériel de montage vidéo","32351000-8"
"32351200-0","Écrans","32351000-8"
"32351300-1","Accessoires pour matériel audio","32351000-8"
"32351310-4","Cassettes audio","32351300-1"
"32352000-5","Antennes et réflecteurs","32350000-1"
"32352100-6","Pièces pour matériel radio et radar","32352000-5"
"32352200-7","Pièces détachées et accessoires pour radars","32352000-5"
"32353000-2","Enregistrements sonores","32350000-1"
"32353100-3","Disques","32353000-2"
"32353200-4","Cassettes musicales","32353000-2"
"32354000-9","Films","32350000-1"
"32354100-0","Films de radiologie","32354000-9"
"32354110-3","Films radiographiques","32354100-0"
"32354120-6","Film diazo","32354100-0"
"32354200-1","Films cinématographiques","32354000-9"
"32354300-2","Pellicules photographiques","32354000-9"
"32354400-3","Pellicules à développement instantané","32354000-9"
"32354500-4","Films vidéo","32354000-9"
"32354600-5","Cassettes vidéo","32354000-9"
"32354700-6","Bandes vidéo","32354000-9"
"32354800-7","Pellicule rétractable","32354000-9"
"32360000-4","Matériel d'interphonie","32300000-6"
"32400000-7","Réseaux","32000000-3"
"32410000-0","Réseau local","32400000-7"
"32411000-7","Réseau en anneau à jeton","32410000-0"
"32412000-4","Réseau de communications","32410000-0"
"32412100-5","Réseau de télécommunications","32412000-4"
"32412110-8","Réseau internet","32412100-5"
"32412120-1","Réseau intranet","32412100-5"
"32413000-1","Réseau intégré","32410000-0"
